training_iteration,training_iteration_time_s,cumulative_training_hours,number_of_agents
148,26.542996,0.6078653977777781,2.0
149,26.582951,0.6152495508333337,2.0
150,26.587668,0.622635014166667,2.0
151,26.622238000000003,0.6300300802777781,2.0
152,26.692443,0.6374446477777781,2.0
153,26.690052,0.6448585511111113,2.0
154,26.667958,0.6522663172222225,2.0
155,26.699101,0.659682734166667,2.0
156,26.693467000000002,0.6670975861111115,2.0
157,25.878164,0.6742859650000004,2.0
158,25.808498,0.6814549922222226,2.0
159,25.746843000000002,0.6886068930555559,2.0
160,25.739472000000003,0.6957567463888893,2.0
161,25.708008000000003,0.7028978597222226,2.0
162,25.624473000000002,0.7100157688888893,2.0
163,25.644557,0.7171392569444448,2.0
164,25.651133,0.724264571666667,2.0
165,25.637777,0.7313861763888893,2.0
166,25.618297,0.7385023700000003,2.0
167,25.662038,0.7456307138888891,2.0
168,25.710292000000003,0.752772461666667,2.0
169,25.780647000000002,0.7599337525000004,2.0
170,25.756027999999997,0.7670882047222225,2.0
171,25.809189,0.7742574238888892,2.0
172,25.850907,0.7814382313888892,2.0
173,25.835366999999998,0.7886147222222226,2.0
174,25.838351,0.7957920419444448,2.0
175,25.890161,0.8029837533333336,2.0
176,25.887224999999997,0.8101746491666669,2.0
177,25.893524000000003,0.8173672947222225,2.0
178,25.876314999999998,0.8245551600000003,2.0
179,25.877421,0.8317433325000003,2.0
180,25.912246,0.8389411786111114,2.0
181,25.900767,0.8461358361111114,2.0
182,25.915016,0.853334451666667,2.0
183,26.014614,0.8605607333333336,2.0
184,26.039172999999998,0.8677938369444448,2.0
185,26.007077000000002,0.8750180250000004,2.0
186,26.016074,0.8822447122222227,2.0
187,26.060246,0.8894836694444449,2.0
188,26.095993999999997,0.8967325566666671,2.0
189,26.142584,0.903994385555556,2.0
190,26.187632,0.9112687277777782,2.0
191,26.282128,0.9185693188888893,2.0
192,26.329781999999998,0.9258831472222225,2.0
193,26.313095,0.9331923402777781,2.0
194,26.332819999999998,0.9405070125000004,2.0
195,26.433643,0.9478496911111114,2.0
196,26.507512,0.9552128888888892,2.0
197,26.511731,0.9625772586111115,2.0
198,26.547268,0.9699514997222226,2.0
199,26.583723000000003,0.9773358672222227,2.0
200,26.612599,0.9847282558333337,2.0
201,26.592378,0.9921150275000004,2.0
202,26.656915,0.9995197261111115,2.0
203,26.677619999999997,1.0069301761111114,2.0
204,26.735881000000003,1.0143568097222226,2.0
205,26.723544,1.0217800163888893,2.0
206,26.767098999999998,1.029215321666667,2.0
207,26.780627,1.0366543847222227,2.0
208,26.806357,1.0441005950000004,2.0
209,26.80424,1.0515462172222225,2.0
210,26.853543000000002,1.0590055347222227,2.0
211,26.858012,1.0664660936111117,2.0
212,26.824189999999998,1.0739172575000004,2.0
213,26.828254,1.0813695502777783,2.0
214,26.919718,1.0888472497222226,2.0
215,26.948708,1.0963330019444448,2.0
216,26.992863,1.103831019444445,2.0
217,27.028412,1.1113389116666672,2.0
218,27.077936,1.118860560555556,2.0
219,27.095463,1.126387078055556,2.0
220,27.072927,1.133907335555556,2.0
221,27.109068999999998,1.1414376325000004,2.0
222,27.182814999999998,1.1489884144444449,2.0
223,27.223777,1.1565505747222227,2.0
224,27.153543000000003,1.1640932255555563,2.0
225,27.159936000000002,1.171637652222223,2.0
226,27.150197,1.1791793736111118,2.0
227,27.147748,1.186720414722223,2.0
228,27.132736,1.194257285833334,2.0
229,27.135991999999998,1.2017950613888895,2.0
230,27.224027999999997,1.2093572913888895,2.0
231,27.237119999999997,1.2169231580555562,2.0
232,27.21375,1.224482533055556,2.0
233,27.229871,1.2320463861111115,2.0
234,27.28211,1.2396247500000004,2.0
235,27.316054,1.247212542777778,2.0
236,27.312006,1.2547992111111115,2.0
237,27.37552,1.2624035222222225,2.0
238,27.449752,1.2700284533333337,2.0
239,27.476044,1.2776606877777783,2.0
240,27.482021,1.2852945825000004,2.0
241,27.543884,1.2929456613888892,2.0
242,27.581629,1.3006072250000003,2.0
243,27.621982,1.308279997777778,2.0
244,27.638728999999998,1.3159574225000004,2.0
245,27.716676,1.323656499166667,2.0
246,27.732632000000002,1.3313600080555559,2.0
247,27.756864,1.3390702480555559,2.0
248,27.730109,1.3467730561111115,2.0
249,27.807163,1.354497268055556,2.0
250,27.792851,1.362217504444445,2.0
251,27.815625,1.369944066944445,2.0
252,27.838073,1.3776768650000006,2.0
253,27.858849999999997,1.385415434444445,2.0
254,27.856328,1.3931533033333336,2.0
255,27.795203,1.400874193055556,2.0
256,27.800757,1.408596625555556,2.0
257,27.823078000000002,1.4163252583333337,2.0
258,27.840041,1.424058603055556,2.0
259,27.794325,1.4317792488888894,2.0
260,27.77725,1.4394951516666672,2.0
261,27.763619,1.447207268055556,2.0
262,27.766814,1.454920271944445,2.0
263,27.762327000000003,1.462632029444445,2.0
264,27.807368,1.4703562983333338,2.0
265,27.814805,1.478082633055556,2.0
266,27.830441999999998,1.4858133113888896,2.0
267,27.792938,1.493533571944445,2.0
268,27.820173,1.5012613977777782,2.0
269,27.827666,1.5089913050000006,2.0
270,27.846377,1.5167264097222228,2.0
271,27.841212,1.5244600797222227,2.0
272,27.859416,1.5321988063888896,2.0
273,27.845851,1.5399337650000007,2.0
274,27.79089,1.5476534566666673,2.0
275,27.803552,1.5553766655555563,2.0
276,27.828538,1.5631068150000007,2.0
277,27.836064999999998,1.5708390552777787,2.0
278,27.803069999999998,1.5785621302777786,2.0
279,27.796524,1.5862833869444455,2.0
280,27.810813999999997,1.5940086130555566,2.0
281,27.774826,1.601723842500001,2.0
282,27.733322,1.6094275430555565,2.0
283,27.754012,1.6171369908333344,2.0
284,27.763996,1.6248492119444455,2.0
285,27.74622,1.632556495277779,2.0
286,27.719096,1.6402562441666677,2.0
287,27.728360000000002,1.6479585663888898,2.0
288,27.735525000000003,1.6556628788888899,2.0
289,27.715923999999998,1.6633617466666677,2.0
290,27.69255,1.6710541216666677,2.0
291,27.746306,1.67876142888889,2.0
292,27.729722000000002,1.6864641294444453,2.0
293,27.72116,1.6941644516666676,2.0
294,27.749299,1.7018725902777787,2.0
295,27.784517,1.7095905116666676,2.0
296,27.778114000000002,1.7173066544444453,2.0
297,27.746949,1.7250141402777788,2.0
298,27.735539,1.7327184566666678,2.0
299,27.793588,1.7404388977777787,2.0
300,27.786965,1.7481574991666677,2.0
301,27.749028,1.755865562500001,2.0
302,27.764813999999998,1.7635780108333345,2.0
303,27.784402999999998,1.7712959005555566,2.0
304,27.745356,1.77900294388889,2.0
305,27.705059000000002,1.7866987936111123,2.0
306,27.688685,1.7943900950000011,2.0
307,27.722392,1.8020907594444455,2.0
308,27.723101,1.8097916208333342,2.0
309,27.700532,1.8174862130555565,2.0
310,27.745687999999998,1.825193348611112,2.0
311,27.730883000000002,1.8328963716666675,2.0
312,27.753662,1.8406057222222232,2.0
313,27.74482,1.8483126166666675,2.0
314,27.809054,1.85603735388889,2.0
315,27.814901000000003,1.8637637152777786,2.0
316,27.836397,1.8714960477777787,2.0
317,27.807553,1.8792203680555564,2.0
318,27.837563999999997,1.886953024722223,2.0
319,27.823985,1.8946819094444454,2.0
320,27.799057,1.9024038697222232,2.0
321,27.841974999999998,1.9101377516666678,2.0
322,27.961126,1.9179047311111121,2.0
323,27.941461,1.9256662480555566,2.0
324,27.901266,1.9334165997222235,2.0
325,27.929035,1.9411746650000012,2.0
326,28.012373,1.9489558797222233,2.0
327,28.043092,1.956745627500001,2.0
328,28.044491,1.9645357638888898,2.0
329,28.062339,1.9723308580555565,2.0
330,28.115080000000003,1.9801406025000008,2.0
331,28.13106,1.9879547858333342,2.0
332,28.030814999999997,1.9957411233333342,2.0
333,28.06076,2.0035357788888897,2.0
334,28.131505,2.0113500858333344,2.0
335,28.144418,2.0191679797222233,2.0
336,28.0817,2.026968451944445,2.0
337,28.149796,2.034787839722223,2.0
338,28.168598000000003,2.0426124502777787,2.0
339,28.20109,2.0504460863888894,2.0
340,28.190838,2.058276874722223,2.0
341,28.239105,2.0661210705555564,2.0
342,28.255941999999997,2.073969943333334,2.0
343,28.25245,2.081817846111112,2.0
344,28.223702,2.089657763333334,2.0
345,28.256221,2.0975067136111116,2.0
346,28.276508000000003,2.1053612991666673,2.0
347,28.231491000000002,2.1132033800000003,2.0
348,28.228068999999998,2.121044510277778,2.0
349,28.260809000000002,2.1288947350000003,2.0
350,28.249854,2.1367419166666672,2.0
351,28.214379,2.144579244166667,2.0
352,28.23157,2.1524213469444446,2.0
353,28.292821,2.1602804638888893,2.0
354,28.293734,2.1681398344444447,2.0
355,28.290027,2.175998175277778,2.0
356,28.303931000000002,2.1838603783333337,2.0
357,28.327868,2.191729230555556,2.0
358,28.322481,2.1995965863888896,2.0
359,28.275602,2.207450920277778,2.0
360,28.273512,2.2153046736111115,2.0
361,28.309059,2.2231683011111114,2.0
362,28.283572,2.2310248488888895,2.0
363,28.236446,2.2388683061111117,2.0
364,28.228921,2.246709673055556,2.0
365,28.240707999999998,2.254554314166667,2.0
366,28.237087,2.2623979494444453,2.0
367,28.236731,2.270241485833334,2.0
368,28.289192,2.278099594722223,2.0
369,28.311866000000002,2.285964001944445,2.0
370,28.308134,2.293827372500001,2.0
371,28.253733,2.3016756316666673,2.0
372,28.29877,2.309536401111112,2.0
373,28.276533999999998,2.3173909938888895,2.0
374,28.273326,2.3252446955555564,2.0
375,28.236205,2.333088085833334,2.0
376,28.260471000000003,2.3409382166666672,2.0
377,28.224134999999997,2.3487782541666675,2.0
378,28.182315,2.3566066750000005,2.0
379,28.153291,2.364427033611112,2.0
380,28.198220000000003,2.372259872500001,2.0
381,28.199643000000002,2.3800931066666675,2.0
382,28.147644,2.387911896666668,2.0
383,28.165373,2.39573561138889,2.0
384,28.20879,2.40357138638889,2.0
385,28.224592,2.4114115508333347,2.0
386,28.195241000000003,2.4192435622222233,2.0
387,28.205576,2.4270784444444455,2.0
388,28.235908,2.4349217522222237,2.0
389,28.242669999999997,2.442766938333335,2.0
390,28.300307,2.450628134722223,2.0
391,28.322407,2.4584954700000012,2.0
392,28.380223,2.466378865277779,2.0
393,28.375906,2.47426106138889,2.0
394,28.326613000000002,2.4821295650000006,2.0
395,28.346728,2.490003656111112,2.0
396,28.333828,2.49787416388889,2.0
397,28.476656,2.5057843461111124,2.0
398,28.606042000000002,2.5137304688888897,2.0
399,28.925414,2.521765306111112,2.0
400,29.312668000000002,2.52990771388889,2.0
401,29.954893,2.5382285175000012,2.0
402,30.645495999999998,2.5467411552777786,2.0
403,31.495675,2.5554899538888898,2.0
404,32.355118,2.5644774866666675,2.02
405,33.225319999999996,2.573706742222223,2.03
406,34.238752999999996,2.583217506944445,2.07
407,35.121858,2.5929735786111117,2.07
408,36.055685,2.602989046666667,2.08
409,36.901699,2.6132395186111115,2.09
410,37.624568,2.6236907875,2.13
411,38.134634,2.6342837413888893,2.14
412,38.65026,2.6450199247222224,2.14
413,39.050771,2.6558673611111114,2.16
414,39.417228,2.6668165911111115,2.18
415,39.779127,2.6778663486111114,2.2
416,40.014007,2.6889813505555558,2.21
417,40.279942999999996,2.7001702236111114,2.27
418,40.402345000000004,2.7113930972222224,2.3
419,40.475479,2.722636285833334,2.32
420,40.523661999999995,2.7338928586111115,2.33
421,40.576459,2.7451640972222227,2.37
422,40.580911,2.7564365725,2.4
423,40.546268,2.767699424722222,2.41
424,40.564025,2.7789672094444446,2.45
425,40.5216,2.7902232094444446,2.47
426,40.510332000000005,2.8014760794444444,2.48
427,40.473047,2.8127185925,2.49
428,40.462904,2.8239582880555556,2.51
429,40.493629999999996,2.8352065186111113,2.59
430,40.441306,2.8464402147222225,2.6
431,40.452639000000005,2.857677058888889,2.64
432,40.457866,2.8689153550000004,2.68
433,40.489078,2.8801623211111114,2.7
434,40.515252999999994,2.891416558055556,2.75
435,40.507512000000006,2.9026686447222225,2.75
436,40.522318,2.9139248441666665,2.78
437,40.527497000000004,2.925182482222222,2.79
438,40.542449,2.936444273611111,2.83
439,40.577885,2.9477159083333335,2.87
440,40.619311,2.958999050277778,2.89
441,40.63322,2.9702860558333337,2.91
442,40.631259,2.9815725166666667,2.93
443,40.614578,2.9928543438888893,2.95
444,40.613881,3.0041359775000003,2.95
445,40.650836000000005,3.0154278763888893,2.97
446,40.65383,3.0267206069444446,2.97
447,40.66934,3.0380176458333334,2.97
448,40.689484,3.049320280277778,2.97
449,40.676866000000004,3.0606194097222224,2.98
450,40.678279,3.0719189316666666,2.99
451,40.704004999999995,3.083225599722222,3.0
452,40.684155,3.094526753888889,3.0
453,40.706851,3.1058342125000005,3.0
454,40.739591999999995,3.1171507658333337,3.0
455,40.752019999999995,3.1284707713888893,3.0
456,40.808498,3.139806465277778,3.0
457,40.809245000000004,3.1511423666666674,3.0
458,40.843691,3.1624878363888898,3.0
459,40.863189,3.173838722222223,3.0
460,40.892146999999994,3.185197651944445,3.0
461,40.951864,3.1965731697222233,3.0
462,40.998781,3.207961720000001,3.0
463,41.096144,3.219377315555556,3.0
464,41.099892,3.230793952222223,3.0
465,41.205756,3.2422399955555563,3.0
466,41.249856,3.2536982888888897,3.0
467,41.284991000000005,3.2651663419444454,3.0
468,41.354226000000004,3.2766536269444453,3.0
469,41.362550999999996,3.288143224444445,3.0
470,41.422323,3.299649425277779,3.0
471,41.455473,3.3111648344444453,3.0
472,41.50950099999999,3.32269525138889,3.0
473,41.523851,3.3342296544444454,3.0
474,41.552356,3.345771975555557,3.0
475,41.531903,3.3573086152777787,3.0
476,41.565528,3.3688545952777784,3.0
477,41.593247000000005,3.3804082750000006,3.0
478,41.619845999999995,3.391969343333334,3.0
479,41.631135,3.4035335475000004,3.0
480,41.665326,3.415107249166667,3.0
481,41.646302000000006,3.4266756663888893,3.0
482,41.641791,3.438242830555556,3.0
483,41.66603,3.4498167277777783,3.0
484,41.682114999999996,3.461395093055556,3.0
485,41.714422,3.4729824325000003,3.0
486,41.681352,3.4845605858333335,3.0
487,41.683328,3.4961392880555553,3.0
488,41.732845999999995,3.507731745277778,3.0
489,41.759996,3.5193317441666667,3.0
490,41.765678,3.530933321388889,3.0
491,41.756651,3.542532391111111,3.0
492,41.754906999999996,3.554130976388889,3.0
493,41.742798,3.5657261980555557,3.0
494,41.752480000000006,3.5773241091666663,3.0
495,41.748233,3.5889208405555553,3.0
496,41.766028,3.6005225149999998,3.0
497,41.81095,3.6121366677777775,3.0
498,41.733087,3.6237291919444443,3.0
499,41.722722000000005,3.6353188369444442,3.0
500,41.749809,3.646916006111111,3.0
501,41.762786999999996,3.6585167802777776,3.0
502,41.821503,3.6701338644444443,3.0
503,41.800577,3.6817451358333333,3.0
504,41.864537,3.6933741738888886,3.0
505,41.915395,3.705017339166666,3.0
506,41.908548,3.7166586024999995,3.0
507,41.905322,3.7282989697222217,3.0
508,41.889513,3.739934945555555,3.0
509,41.905383,3.751575329722222,3.0
510,41.923495,3.763220745,3.0
511,41.950627,3.7748736969444443,3.0
512,41.919501,3.7865180027777776,3.0
513,41.909440000000004,3.7981595138888884,3.0
514,41.883425,3.809793798611111,3.0
515,41.806023,3.8214065827777772,3.0
516,41.810383,3.833020578055555,3.0
517,41.835744,3.844641618055555,3.0
518,41.851883,3.8562671411111102,3.0
519,41.903031000000006,3.867906871944444,3.0
520,41.829435,3.8795261594444437,3.0
521,41.80536,3.8911387594444435,3.0
522,41.807476,3.9027519472222214,3.0
523,41.813224999999996,3.9143667319444435,3.0
524,41.810836,3.925980853055555,3.0
525,41.805937,3.9375936133333322,3.0
526,41.84076,3.9492160466666655,3.0
527,41.791112999999996,3.960824689166665,3.0
528,41.794836000000004,3.972434365833332,3.0
529,41.791982000000004,3.984043249722221,3.0
530,41.821895,3.995660442777776,3.0
531,41.875191,4.007292440277776,3.0
532,41.895235,4.0189300055555535,3.0
533,41.898763,4.0305685508333315,3.0
534,41.921681,4.04221346222222,3.0
535,41.912803,4.053855907499997,3.0
536,41.908233,4.065497083333331,3.0
537,41.909387,4.07713857972222,3.0
538,41.908725,4.088779892222219,3.0
539,41.896184999999996,4.100417721388887,3.0
540,41.888614000000004,4.1120534474999975,3.0
541,41.908626,4.123694732499997,3.0
542,41.907371,4.135335668888886,3.0
543,41.952783000000004,4.14698921972222,3.0
544,41.928306,4.158635971388886,3.0
545,41.972438000000004,4.1702949819444415,3.0
546,41.997592,4.18196097972222,3.0
547,42.004619,4.193628929444442,3.0
548,42.063621,4.205313268611108,3.0
549,42.044775,4.216992372777775,3.0
550,42.039819,4.228670100277775,3.0
551,42.031915,4.240345632222219,3.0
552,42.020258999999996,4.252017926388886,3.0
553,42.031459999999996,4.263693331944442,3.0
554,42.002888,4.27536080083333,3.0
555,41.997071000000005,4.287026653888886,3.0
556,41.981260999999996,4.298688115277775,3.0
557,41.983076000000004,4.310350080833331,3.0
558,41.962683,4.3220063816666645,3.0
559,41.95794,4.3336613649999975,3.0
560,41.980899,4.345322725833331,3.0
561,41.923578,4.356968164166664,3.0
562,41.885141000000004,4.368602925555553,3.0
563,41.857299,4.3802299530555535,3.0
564,41.842684999999996,4.391852921111108,3.0
565,41.847196000000004,4.40347714222222,3.0
566,41.787148,4.415084683333331,3.0
567,41.743303,4.4266800452777755,3.0
568,41.723594,4.438269932499997,3.0
569,41.744355999999996,4.4498655869444415,3.0
570,41.685192,4.461444806944441,3.0
571,41.703196000000005,4.473029028055553,3.0
572,41.962877999999996,4.484685383055552,3.0
573,42.54608,4.496503738611109,3.0
574,43.459849999999996,4.508575919166664,3.0
575,44.314204,4.520885420277775,3.0
576,45.03924,4.533396320277775,3.0
577,45.039832000000004,4.545907384722219,3.0
578,44.990616,4.558404778055553,3.0
579,44.920597,4.570882721666663,3.0
580,44.902875,4.583355742499997,3.0
581,44.883749,4.595823450555553,3.0
582,44.6024,4.608213006111108,3.0
583,43.998466,4.62043480222222,3.0
584,43.198726,4.63243444833333,3.0
585,42.419163999999995,4.644217549444441,3.0
586,41.936028,4.655866446111108,3.0
587,42.115646,4.667565236666663,3.0
588,42.274234,4.679308079444441,3.0
589,42.410751,4.691088843611108,3.0
590,42.463500999999994,4.702884260555551,3.0
591,42.401931,4.714662574722218,3.0
592,42.425976999999996,4.726447568333329,3.0
593,42.643988,4.738293120555551,3.0
594,42.788517999999996,4.750178819999996,3.0
595,43.020430999999995,4.762128939722218,3.0
596,43.094521,4.774099639999996,3.0
597,43.351027,4.786141591944441,3.0
598,43.449949999999994,4.798211022499996,3.0
599,43.464973,4.810284626111106,3.0
600,43.678231,4.822417468055551,3.0
601,43.855356,4.834599511388885,3.0
602,43.958779,4.846810283333329,3.0
603,43.815725,4.858981318055552,3.0
604,43.640632,4.871103715833329,3.0
605,43.306834,4.8831333919444395,3.0
606,42.985681,4.895073858888884,3.0
607,42.541495000000005,4.906890940833328,3.0
608,42.416872000000005,4.918673405277773,3.0
609,42.544569,4.930491341111107,3.0
610,42.510212,4.942299733333329,3.0
611,42.382895,4.9540727597222185,3.0
612,42.353599,4.965837648333329,3.0
613,42.251456,4.977574163888885,3.0
614,42.300962,4.989324431111108,3.0
615,42.573108999999995,5.001150294722219,3.0
616,42.791050000000006,5.013036697499997,3.0
617,43.008409,5.0249834777777735,3.0
618,43.081158,5.036950466111107,3.0
619,42.966785,5.048885684166663,3.0
620,42.942607,5.060814186111108,3.0
621,43.113538,5.072790168888886,3.0
622,43.255547,5.0848055986111085,3.0
623,43.466848,5.096879723055553,3.0
624,43.505643,5.108964623888887,3.0
625,43.356882,5.121008202222219,3.0
626,43.392813000000004,5.133061761388886,3.0
627,43.541873,5.145156726111107,3.0
628,43.558366,5.157256272222219,3.0
629,43.658034,5.169383503888886,3.0
630,43.75725,5.181538295555552,3.0
631,43.7794,5.193699239999996,3.0
632,43.787735,5.205862499722219,3.0
633,43.776736,5.218022704166663,3.0
634,43.80554,5.23019090972222,3.0
635,43.949857,5.24239920333333,3.0
636,43.934936,5.25460335222222,3.0
637,43.813416,5.266773745555553,3.0
638,43.9195,5.278973606666664,3.0
639,43.993535,5.291194033055554,3.0
640,44.140215,5.303455203888887,3.0
641,44.649667,5.315857889166665,3.0
642,44.629699,5.328255027777776,3.0
643,44.712066,5.34067504611111,3.0
644,44.86516,5.353137590555554,3.0
645,44.852137,5.365596517499999,3.0
646,44.849086,5.378054596944443,3.0
647,44.802951,5.390499861111111,3.0
648,44.765235999999994,5.402934648888888,3.0
649,44.729723,5.415359571944443,3.0
650,44.629635,5.427756692777777,3.0
651,44.242098,5.4400461644444436,3.0
652,44.253215,5.452338724166666,3.0
653,44.277629,5.464638065555555,3.0
654,44.169393,5.4769073413888885,3.0
655,44.130537,5.4891658238888885,3.0
656,44.161984,5.501433041666666,3.0
657,44.254599,5.513725985833332,3.0
658,44.237872,5.526014283611111,3.0
659,44.210716,5.538295038055556,3.0
660,44.159966,5.550561695277778,3.0
661,44.291391000000004,5.562864859444444,3.0
662,44.79792,5.5753087261111105,3.0
663,45.408337,5.587922153055556,3.0
664,46.089028,5.6007246608333325,3.0
665,47.049441,5.613793949999999,3.01
666,47.99429,5.627125697222221,3.02
667,49.076935,5.640758179166666,3.05
668,50.168101,5.654693762777777,3.06
669,51.215548999999996,5.668920304166666,3.08
670,52.435029,5.683485589999999,3.09
671,53.407393,5.698320976944444,3.09
672,54.113485,5.713352500555556,3.12
673,54.629160000000006,5.728527267222223,3.13
674,55.270549,5.7438801975,3.13
675,55.520547,5.759302571666667,3.13
676,55.826969,5.774810063055557,3.15
677,55.949538000000004,5.79035160138889,3.15
678,56.247944000000004,5.805976030277779,3.19
679,56.406857,5.821644601666668,3.21
680,56.523617,5.83734560638889,3.22
681,56.582682,5.853063018055557,3.25
682,56.614779000000006,5.868789345555556,3.28
683,56.660683,5.884528424166667,3.3
